,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.2331669007192419,0.07405252991960941,0.0033010762954409694,0.0009495182551960442,0.0008532070282973675,0.0007857113328731157,0.0007335401946255424,0.0007149493149549011,0.0007332494422720848,0.0007621907588616484,0.0007890452119935304,0.0008209684828499684,0.0008036152314288065,0.0008224161929760153,0.0009757564037241685,0.001098805425308958,0.0012116620505673477,0.0013156143940312886,0.0014011336657967508,0.001457470595571554,0.0014717602164665096,0.0014800676402836254,0.0015250060387374217,0.0015599034071554626,0.0016340574736815265,0.0017076649130274174,0.001836237578551764,0.0022302467855249307,0.002705945312711516,0.0031380387659803253,0.003568469260226968,0.003924446245914715,0.004193281980428262,0.0042411223563684495,0.004058476311475133,0.003738416184383736,0.003331940423667101,0.002936847736452557,0.0025606744238344257,0.0023257414210332925,0.002266843008618598,0.002277335205084041,0.002211615672965426,0.0021989976958010867,0.002182695625593444,0.00222774212978182,0.0023015880150278932,0.0023766023382203504,0.002543210276031129,0.0026924916484067163,0.0027179841451908365,0.00268121132647078,0.0025996061128956073,0.002356909019000143,0.0019245846003591754,0.0013759544481804172,0.0008621777105038236,0.0004682779096744709,0.00022808963470871392,0.00010970948876317536,4.65379861350885e-05,1.8935419162098745e-05,8.570109289962621e-06,4.726958119758675e-06,3.7528338402613717e-06,2.923115692605878e-06,2.2892050416204915e-06,2.503661984788459e-06,2.295417208775825e-06,1.9057651749226765e-06,1.837974388004974e-06,2.0344824867710363e-06,1.786821198563038e-06,1.618385931028079e-06,1.4134622627536785e-06,1.0676885420748166e-06,1.2075523252348776e-06,1.162272626614954e-06,1.1721826511352752e-06,9.331518834468044e-07,9.067833406766275e-07,7.784702505806457e-07,7.306266520408861e-07,7.961615279505166e-07,6.255147955298323e-07,6.361753637375538e-07,6.749321934347466e-07,7.433605899721321e-07,6.062119795086548e-07,5.730253468114928e-07,3.990948170862805e-07,2.6465246878738773e-07,4.2724851144521557e-07,5.431414100050298e-07,3.032657906296688e-07,3.083618200279915e-07,2.146103815427373e-07,6.729460230114812e-08,1.776212660458574e-08,4.248440345972229e-08
1,0.2261964042087517,0.06450873629744841,0.0024055754443511037,0.0008773712762535505,0.0007520443088168631,0.0006671504634976224,0.0005901853986843734,0.0005432512941323788,0.0005721296893380471,0.0006697374999082143,0.0008031329482868553,0.0009313065229983903,0.001052895832701149,0.001133818121992232,0.0011525964258401946,0.00114812532769608,0.0011517916845202984,0.0011752875739522363,0.0012047833975247053,0.001220425222746402,0.0012509116567189294,0.001312568988297063,0.001386412401829675,0.0014774635751994766,0.0015845640840118085,0.00174220688723915,0.0019361977252697483,0.0022648711235431847,0.002716075231275736,0.0032108113856928015,0.0037439680319776704,0.004210897528050733,0.0043880521505884704,0.004192833724234142,0.0038427677734790408,0.0034503218898159172,0.003037642009420251,0.0027118753240618853,0.0025326956814332668,0.0023842006341693862,0.0023703757871292586,0.0023838850819721032,0.0024637317395279847,0.0026148702732471246,0.0028839800412303338,0.0033474302748210303,0.003645537744975615,0.003693022213417071,0.0036926206572897567,0.003088988843714036,0.0018828090237689617,0.0008582300513764143,0.000305754246100478,9.086308261667473e-05,2.482074413163046e-05,8.800190030765997e-06,4.696706365200216e-06,3.4770337655471552e-06,3.5939881616650796e-06,3.3445629536760482e-06,3.0365149671094983e-06,2.952558705582856e-06,2.8123455451060194e-06,2.5805704161490877e-06,2.853509626384797e-06,2.692780702516605e-06,2.0200992096504746e-06,1.502558597694789e-06,1.5838003360108343e-06,1.6567766181801396e-06,1.6564064245057758e-06,1.6086359267270897e-06,1.8180144457998e-06,1.3508441747723464e-06,1.2900546472774167e-06,1.340370211050828e-06,1.1522776154376869e-06,1.1039603539007412e-06,1.3131266389552006e-06,1.0968113267425127e-06,6.968922534477114e-07,4.915886596713186e-07,5.863926386750377e-07,6.187547284260473e-07,4.829061664201607e-07,4.626577966760101e-07,5.703457078324447e-07,6.26269028851404e-07,4.1896619103556437e-07,3.0471978676148014e-07,2.4814329747719877e-07,2.385744120640308e-07,1.991204450805356e-07,2.96831570931038e-07,2.1151650398914713e-07,1.2191436599083285e-07,8.597047363887185e-08,2.2329199345829164e-08,1.2468369387325502e-08,4.128915737387064e-08
2,0.22940844644933855,0.08921967489943555,0.005840941899337276,0.0006754213238358947,0.0005297931582540345,0.0004745350939285378,0.0004371776201003646,0.00042623274176431227,0.0004550189812610251,0.0004905016259523739,0.0005199137753237716,0.0005567935841501714,0.0005700260302609305,0.000563504882147597,0.0006281152495693625,0.0007134523031183446,0.0007557018291507245,0.000793820993441072,0.0008392300581468165,0.0008785980274040046,0.0009400745429483493,0.0010034985300504608,0.0010744588940811873,0.0011661967530338612,0.0012825426489703508,0.0013843363106204472,0.001501915225200888,0.0016248418531123923,0.0018272282165216532,0.0021851659577757903,0.0025657572456539066,0.0029859540716942906,0.003462738657692011,0.0038939171701864355,0.004228277448373853,0.004534885621966899,0.004582894779824527,0.004428406183788573,0.00407383263567331,0.0036257938106350395,0.0032464705201805904,0.0028608735375443037,0.002571473971361673,0.0025294083853712444,0.002559205041113218,0.002483860141808861,0.002445209095358208,0.0024422722778991795,0.0024411931483881715,0.0025095239446095807,0.002636589600811198,0.002791170070363972,0.0029802763784567286,0.0031298672657645733,0.0031073155108576667,0.002903665839617977,0.0027690789817061104,0.002562132319131391,0.00201446902774109,0.0013748369562366636,0.0008342507367646269,0.00044925648594940895,0.00021946077417643166,9.891137482280787e-05,4.4101845113022915e-05,2.0728949157215988e-05,1.3158913255442417e-05,1.0392823899204848e-05,9.19405960149889e-06,7.441593094122662e-06,6.248062188009727e-06,5.144621699266373e-06,4.3984301518836314e-06,3.918111825214489e-06,3.4971966888060527e-06,3.188694359036874e-06,2.871111864730926e-06,2.395185461858417e-06,2.0969888108869247e-06,2.412625911967934e-06,2.1923396763228416e-06,1.6043092894569063e-06,1.3175943518574778e-06,1.1045249078937561e-06,9.012849344943788e-07,7.09881525152219e-07,5.667149256016738e-07,5.332583684193026e-07,3.076216281276309e-07,2.5045658117225375e-07,2.2778221980253685e-07,2.404439574228582e-07,2.0101721657520744e-07,1.1812495101274457e-07,8.480356606995949e-08,5.520109424959184e-08,4.660552280360864e-08,2.8174652315399687e-08,1.8974549253763896e-08,4.161158763665008e-08
3,0.21507020636162222,0.046476030849682964,0.0012136597338938233,0.0006084764133273993,0.0005224531315071072,0.0004993841371269606,0.0005441641900267363,0.0006313167902529114,0.0007373989554065464,0.0008292518963956401,0.0009246697196816936,0.0010336384322724628,0.0011020687888895627,0.0011178130712333645,0.0011060135893713682,0.0011129743255136552,0.0011366277155047725,0.001186122779702395,0.0012635722493674459,0.0013713735012096746,0.0015255320181526723,0.0017521827867358738,0.0020112696701418045,0.002349984621067658,0.0028206041029623543,0.0033588912225292755,0.003923899312981566,0.004439407462705987,0.004689542813655843,0.004656188224217077,0.004444712272272908,0.0040799158453901484,0.003687216639310279,0.003342556017129821,0.003035494230953307,0.0028957139052979905,0.002760342142108062,0.0026948805737335192,0.0027149960221656035,0.0028841026513734976,0.0031131522712660484,0.0032035279536988762,0.00300663927296809,0.0027086140771289207,0.0020950893788729075,0.0012515432110500838,0.0006034938609995382,0.000246190284079075,9.730534473237483e-05,3.81186268900582e-05,1.7379773548091966e-05,1.0355654340074916e-05,8.400318032282139e-06,7.610879966354742e-06,6.089377345765376e-06,5.248059469427638e-06,4.903149656691193e-06,4.334382252943435e-06,3.489932578780689e-06,2.705257499918135e-06,2.360595347050758e-06,2.160511601415768e-06,2.0619961913131178e-06,2.0359663543063496e-06,1.3377723492144115e-06,9.343999341029005e-07,1.0149523263931648e-06,8.174755088350516e-07,7.5749401067136e-07,1.0555252584504183e-06,1.0898857324594405e-06,8.230980789248352e-07,6.603876332012591e-07,7.573370945055121e-07,4.993903240402939e-07,4.0756616110756285e-07,4.563924947934902e-07,3.1856176466676587e-07,4.092151773380291e-07,4.897612185876967e-07,4.4264333941420333e-07,2.503396080401029e-07,2.488348987701768e-07,2.3398292590628963e-07,2.2892249109294566e-07,2.6926071917110593e-07,1.7074566374439038e-07,6.477688046683203e-08,1.2477788068092854e-07,2.1152576941962255e-07,2.0987155293331424e-07,9.012098226691574e-08,5.778330539221036e-08,1.1512549354174062e-07,8.678550389726936e-08,1.4325844993542266e-08,2.028248973542345e-10,8.199181918745004e-11,8.52040623808825e-09,4.00808506093572e-08
4,0.2459326704142279,0.14471427340209045,0.029614561896977636,0.0023486805098738976,0.00037761819632699077,0.00036857210600843825,0.0004151636098528954,0.00046688796033206737,0.000513365852719285,0.0005533105105313589,0.0005917326359139895,0.000636916105050695,0.0006736956358368519,0.0006939573796261979,0.0007066703353394625,0.0007195556199210542,0.0007321468588782748,0.0007403833364894685,0.0007482578755031535,0.0007631251823507161,0.000775683679915152,0.0007851328497017159,0.0008031027760572745,0.0008306796613867223,0.0008636385398276546,0.0008972296723732583,0.0009324184008666947,0.0009756588873948639,0.0010306160005149221,0.0010936837612057606,0.0011567696241649122,0.0012265844365613645,0.0013060970754038687,0.0014082124655350988,0.001517663589833854,0.0016187941648948998,0.0017256349633469057,0.0018616960798106886,0.0020607848640565936,0.0023267187734193067,0.0026398083331378676,0.0029552487035578896,0.003219645949182716,0.003434257877363965,0.0036410962332917816,0.0038378854341911115,0.004007457591722361,0.004113996716162723,0.0041333866429749625,0.004092486763869193,0.004017328084896846,0.003910887303462261,0.003748387539633415,0.0035471501668538877,0.0033157521017891526,0.0030933242319499147,0.002881829511844598,0.002682598578906126,0.0025229966663067706,0.0023708866853899163,0.002235190713311656,0.0021458087911061918,0.002085311665226002,0.00201862500351142,0.0019488023918024838,0.0019077159744783862,0.0018773771556239223,0.0018494628158888232,0.00186118801781509,0.0019077361540395968,0.001981863565435849,0.0020872496776726,0.0022072811512360044,0.002318069251867948,0.002436851718279107,0.002560308774209839,0.002650453810371293,0.0026961713813534703,0.0026594022860757308,0.0025392610619069,0.0023258322953406967,0.0019874020924084664,0.001602347153230287,0.0012465675329843763,0.0009350783137702401,0.0006688341219604602,0.00045674158147372316,0.00029770840365181514,0.00018665173973157694,0.00011321584201703333,6.544454866171366e-05,3.637614277184956e-05,2.0120202689924873e-05,1.1511706454909702e-05,5.9588463677011575e-06,2.5831348630647813e-06,1.1414964696181039e-06,6.284673403550025e-07,4.818139149405057e-07,3.2193244130701475e-07
5,0.2533563123928449,0.10948730141791178,0.00916791462731521,0.0006472182375435777,0.0006143955859642034,0.0007013262894289386,0.0007580181900419997,0.0008011435492125519,0.000813779891109926,0.0007567532669004411,0.0007369660317634439,0.0008416868838254513,0.0009201540142097645,0.0009418359619465782,0.0009430864815490233,0.0009333878746285518,0.0009263517336420006,0.0009101181753343867,0.0009178663674979508,0.0009367056429663962,0.0009365837782276837,0.0009747483169420204,0.0010930441281871745,0.0012029710110554464,0.0012800830866761342,0.0013576096202407106,0.0014362083931730198,0.0015329657310460673,0.0016358791166769422,0.0017443491884899397,0.0018515699672850907,0.001938764715114952,0.00207523807912872,0.0022667080840102355,0.002382566311469101,0.0024449371489445254,0.002511793684748031,0.0025722828854442773,0.002602404377922382,0.002593350338012605,0.002558947171543751,0.002467950991576603,0.0023665358520856307,0.002371181348258463,0.002414555685039911,0.0024095948669603092,0.002355112165504454,0.0022983467406609416,0.0022529719735699207,0.002223125686577094,0.0022169876851279445,0.0021848501139742228,0.00215109085500117,0.0021471882389903314,0.0022292773402771224,0.0023478938545284907,0.0024334654677788253,0.0024916479470808686,0.002543252150828604,0.0025623195993291726,0.002497189158428148,0.0023631839716723507,0.002191638171818175,0.0020608410292454918,0.0019766599694531115,0.0018130843526411168,0.0015582567413607246,0.0012768891293227205,0.0010235290973689087,0.0008037223945576328,0.0006074595586582893,0.0004316211991614269,0.00030870644287033574,0.0002246485281514134,0.0001646950836559782,0.00011905989386389256,8.347903237008779e-05,5.559305612846705e-05,3.6279743363919874e-05,2.4062844338423588e-05,1.4741897506887039e-05,8.994228580476804e-06,6.850568565483523e-06,4.712273907515946e-06,3.4867458418233344e-06,2.7706190318732426e-06,1.916154459152042e-06,1.2431783805732424e-06,7.437835358489958e-07,5.230837328301226e-07,4.632381638256079e-07,2.6833342610990004e-07,1.2029243941914836e-07,8.036788570951829e-08,6.954180894827659e-08,5.5065587424747685e-08,4.594774071168982e-08,4.0182434081227305e-08,2.7116580920668148e-08,4.4708980503165067e-08
6,0.2329376278640365,0.13338928813388665,0.025265694881167117,0.001973633415048188,0.000554706019218094,0.0005790907134751256,0.0006106493256228019,0.0006470049830410102,0.0006973446340863602,0.0007420612498137893,0.0007722287970428188,0.0007882383098991224,0.0007883263103012184,0.0007784491747346028,0.0007676853090673994,0.0007558414386630741,0.0007478679493074098,0.0007500794029261616,0.0007599562746317237,0.0007665496731858716,0.0007782092584163817,0.0008011801388397299,0.000828841384083075,0.0008647054300355091,0.000908688079136888,0.0009581307689063474,0.0010218684364887089,0.0010939134058011095,0.0011660242381604025,0.0012389047305431283,0.0013183687587063643,0.0014141832016605531,0.0015129301433767662,0.001621259699737872,0.0017376111683307352,0.0018377041609041085,0.0019618028069319196,0.0021765654796267607,0.0024421226948471188,0.002657550936116197,0.0028334037963358835,0.0030086507807156543,0.003168410684647242,0.0032922070115018994,0.003358899091588854,0.0033978514412120147,0.0033934447873346712,0.0033210156850118143,0.003225823673773821,0.003123355498876238,0.002979088351406461,0.0028199488991559494,0.002692806409700008,0.0025721245850361613,0.0024604162197397255,0.002360147716158894,0.0022778440142575056,0.0022247378766156348,0.0021659173368135886,0.0020821776534045103,0.0020382825877848583,0.0020465987977274134,0.00206479768626069,0.002107731294651337,0.0022029125925733563,0.0023414261793193165,0.0025189229236486886,0.0027519648650192615,0.0030248084682959054,0.0032659438665072387,0.0033797304404032035,0.0033542349071474355,0.003305490419552504,0.003259604319122105,0.0031604061055844866,0.002920946998136058,0.0024892202518640256,0.0019596066402607867,0.0014539794209159577,0.0010211176035405012,0.0006765490246185817,0.00041893613876301346,0.0002472248773237367,0.0001404350041283363,7.571005231788003e-05,3.9130119347205844e-05,1.9825086257658457e-05,9.818039204120786e-06,4.638197251538822e-06,2.147506016229166e-06,9.851568627262123e-07,4.137234031214853e-07,1.6353266887599094e-07,6.145571733194611e-08,4.409773440342828e-08,7.916095533444859e-08,1.0065274738213398e-07,6.525823560700003e-08,3.7511827110855814e-08,4.285859366327243e-08
7,0.23209751147867758,0.13261604019438036,0.024990070883177087,0.0019716540976508134,0.0005509832324291494,0.0005518431804854176,0.0005772261452052285,0.0006048019544681978,0.0006290235946969864,0.000652572703525284,0.0006838814499574094,0.0007114967513460027,0.000725527614038486,0.0007398355327373356,0.0007566511707574236,0.0007709497111202287,0.0007871975343365019,0.0008067204609061462,0.0008261116849511945,0.0008419146271793538,0.0008525504222385575,0.0008539687123005247,0.0008398676756435266,0.000841304858681739,0.0009083333731155995,0.001014423296083593,0.001102558539303619,0.0011631039774564775,0.0012233231014759645,0.001288948655062666,0.0013689089293204965,0.0014678396615919482,0.0015567525984622307,0.0016591249700570665,0.0017879060004593534,0.0019166235272670255,0.002056797670802576,0.0022042423511234926,0.00232068731793265,0.0024162999863612416,0.002532108294164736,0.0026631079090453156,0.00278088104437991,0.0028708928307605505,0.0029186442679445287,0.0029182972285834133,0.0028854872148437213,0.002870338654256193,0.0028911811368885765,0.0029424997661449347,0.0029683342714676856,0.0029278186410251084,0.002848857137382137,0.002754511731119973,0.0026529246834911023,0.0025514029705671058,0.0024701723063693753,0.0024173695983501597,0.0023647071089800808,0.0023112582509839438,0.0022948091927112533,0.0022922427527904987,0.0023010822205573795,0.0023599937518784665,0.002476405546783611,0.002635830412903513,0.0028263477991234973,0.0030289947083909923,0.003214602258063346,0.0033577402716137403,0.0034173440510828243,0.0033945931256307445,0.003308653311198956,0.0031474866847754214,0.002868949663212236,0.0024648753499067404,0.0020073888444374416,0.0015582244519159933,0.0011528960482032776,0.0008201474436296138,0.000561527281660428,0.00036955974366718197,0.00023780918917300808,0.00015173770356472548,9.525925711099588e-05,5.890156398876553e-05,3.588719372759837e-05,2.177858792414687e-05,1.324022654911052e-05,7.947746337147495e-06,5.1335706171610945e-06,3.6717115479862534e-06,2.4240803963763366e-06,1.4598424454162586e-06,8.028970638808597e-07,4.3347124560501376e-07,3.421323937675668e-07,3.006078251623315e-07,2.716458368456499e-07,2.012132945891569e-07
8,0.29712872261580114,0.15155878294823538,0.020327479213159475,0.0010707359888695116,0.0004611919892821315,0.0005247990835927495,0.0006254873855047288,0.000716434295266738,0.0007991432707148859,0.000914392494688858,0.0010052158297107117,0.0010479071993369491,0.001055604042410895,0.0010338098451865047,0.0009844255133191933,0.0009159384639092462,0.0008631466187160998,0.0008440743549481061,0.0008285573335179226,0.0008158677185685782,0.0008034346460961082,0.0007927222150674525,0.0007976451423980292,0.0008031009588693571,0.0008110217714885037,0.0008257702088902382,0.0008408904914285059,0.0008540642001313619,0.0008796698821870801,0.0009202044798207883,0.0009588212799277998,0.0009926230216072936,0.0010136694401391372,0.0010373719949475827,0.0010664272824664285,0.0011064172078735683,0.0011660662636496528,0.0012248343691476861,0.0012748037861737842,0.0013400945961680704,0.0014702133104902528,0.0016608553602953026,0.0018385629697745458,0.001993075722849081,0.0021693998640588026,0.0023441602649401975,0.0024899752901193007,0.0026175084117200822,0.002703911849503902,0.002758755146952451,0.0027690924194741363,0.0027142613888127827,0.002615438449353625,0.0024763924714025047,0.002308818519797985,0.002128129177247719,0.001983742932290633,0.0018529219829263488,0.0017379108201570313,0.0016577560017148774,0.0015922181168506113,0.001527137474376303,0.0014735120975014992,0.0014248597339110581,0.0013717901305804487,0.0013356954601184896,0.00132189330611601,0.0013081236415963928,0.0013141651871283327,0.0013504146542279308,0.0014056081076990624,0.001483454931463742,0.0015916195788173867,0.0017414620151566453,0.0019240129662277295,0.0020793017919344425,0.0021541354724307206,0.0021265511110641505,0.0020466843026313263,0.0019846077205401312,0.0019287084972344107,0.0018207440135833363,0.0015979305685764516,0.0012779666956462983,0.0009611459682162465,0.0006893526980011375,0.00047219335460033264,0.0003133782709371196,0.00019678082217152232,0.000117319543820222,6.843431567970255e-05,3.816323684747533e-05,2.0517896846592854e-05,1.0457738731397274e-05,5.261012630081883e-06,2.705424222042422e-06,1.2366271742459352e-06,6.338740811603911e-07,3.5738184496756887e-07,1.9864878731338947e-07
9,0.2473763395965536,0.13850672570826947,0.024510513875842552,0.001722676149783551,0.0004710465080533283,0.0004530061247742809,0.0004560771766709989,0.0004921741669069626,0.0005454269453708828,0.0005870587130213284,0.0006343104109574843,0.0006950752178493623,0.0007383020236443049,0.0007468554778506423,0.0007304196702766299,0.0007159616392644386,0.0007138519280260907,0.0007247589524206007,0.0007462748515775911,0.0007634386533355796,0.0007756308325424058,0.0007972802551099368,0.0008229423019879568,0.0008495453837784938,0.0008849965437180153,0.0009262314529670389,0.0009642247956223988,0.0010074417608720756,0.001051328301442273,0.001102901765329301,0.0011669978245123995,0.0012384580882479385,0.0013172058527896047,0.0014019071800203328,0.0014984123628162397,0.0015829378273878043,0.0016647060209248861,0.0018168398115915101,0.0020510465940539657,0.002285761868972582,0.0024602526326539496,0.0026164293282147674,0.0027803613301602913,0.0029454826712846964,0.003076077189591918,0.0031462627625850935,0.0031931329723824697,0.003218456665651872,0.0031920719531857585,0.003158616842364865,0.0031049465589502814,0.003010656894562171,0.0028958600546325148,0.002796436353182381,0.0026886402853160984,0.002592473848439175,0.00252081201959384,0.002428742667724669,0.0023491163011091273,0.0022957280744826474,0.002247342996417069,0.0022224380311883602,0.0022236998195628126,0.0022355242578125153,0.002252760625426413,0.0022936085819355964,0.0023612075375713496,0.0024535230349027526,0.0025615955776101844,0.0026891357223579465,0.0027474493943830777,0.0026829293325011097,0.002583291122527499,0.002551851173575973,0.0025409297514730695,0.002463087684191246,0.002270972368603168,0.001966304806155375,0.0016344752360448677,0.0013138774425390741,0.001009541820702063,0.000738980704874833,0.0005215577077672277,0.00035501114146831495,0.00023397053313354923,0.00015084015565413296,9.281694724854422e-05,5.5056251586205525e-05,3.231484345036353e-05,1.9551593230497962e-05,1.200183427432832e-05,6.930114503909246e-06,3.9868743272278405e-06,2.176307372731614e-06,1.1491415201129059e-06,6.577448441637848e-07,4.303893850649418e-07,3.20865838229587e-07,2.2655387534694184e-07,1.3142870090406392e-07
